"","lon","lat","address"
"207",-122.309244,47.57387,"3301 beacon avenue south, seattle, wa 98144, usa"
"208",-122.325466,47.607527,"803 terry avenue, seattle, wa 98104, usa"
"209",-122.316481,47.5994079,"1212 south jackson street, seattle, wa 98144, usa"
"210",-122.3285446,47.5739096,"3314 4th avenue south, seattle, wa 98134, usa"
"211",-122.3280962,47.5802168,"2460 4th avenue south, seattle, wa 98134, usa"
"212",-122.320882,47.580774,"2500 airport way south, seattle, wa 98134, usa"
"213",-122.296203,47.572499,"3430 renton place south, seattle, wa 98144, usa"
"214",-122.3354253,47.6023911,"619 post avenue, seattle, wa 98104, usa"
"215",-122.3148791,47.5927406,"1131 14th avenue south, seattle, wa 98144, usa"
"216",-122.3327792,47.6054633,"909 4th avenue, seattle, wa 98104, usa"
"217",-122.3332633,47.5586839,"4786 1st avenue south, seattle, wa 98134, usa"
"218",-122.3320612,47.6014235,"423 2nd avenue extension south, seattle, wa 98104, usa"
"219",-122.323254,47.607756,"1101 columbia street, seattle, wa 98104, usa"
"220",-122.3367636,47.5552678,"53 south dawson street, seattle, wa 98134, usa"
"221",-122.2995,47.59473,"2510 south charles street, seattle, wa 98144, usa"
"222",-122.2952658,47.599029,"2821 south jackson street, seattle, wa 98144, usa"
"223",-122.311292,47.587207,"1775-1/2 17th avenue south, seattle, wa 98144, usa"
"224",-122.3282064,47.5828777,"2230 4th avenue south, seattle, wa 98134, usa"
"225",-122.314131,47.571438,"1450 south columbian way, seattle, wa 98144, usa"
"226",-122.3048684,47.5868149,"1801 rainier avenue south, seattle, wa 98144, usa"
"227",-122.313422,47.595559,"1407 south dearborn street, seattle, wa 98144, usa"
"228",-122.3353363,47.6002176,"76 south main street, seattle, wa 98104, usa"
"229",-122.328272,47.572981,"3414 4th avenue south, seattle, wa 98134, usa"
"230",-122.2880633,47.5777852,"2815 mount rainier drive south, seattle, wa 98144, usa"
"231",-122.3323012,47.602733,"606 2nd avenue, seattle, wa 98104, usa"
"232",-122.3221304,47.5808035,"2505 airport way south, seattle, wa 98134, usa"
"233",-122.3252153,47.6048064,"800 jefferson street, seattle, wa 98104, usa"
"234",-122.3131592,47.580556,"2516 beacon avenue south, seattle, wa 98144, usa"
"235",-122.336434,47.560536,"4580 colorado avenue south, seattle, wa 98134, usa"
"236",-122.296181,47.594978,"824 28th avenue south, seattle, wa 98144, usa"
"237",-122.3215967,47.5702691,"820 south charlestown street, seattle, wa 98108, usa"
"238",-122.3026762,47.5838187,"2119 rainier avenue south, seattle, wa 98144, usa"
"239",-122.30147,47.580176,"2543 rainier avenue south, seattle, wa 98144, usa"
"240",-122.3100709,47.594695,"852 rainier avenue south, seattle, wa 98144, usa"
"241",-122.294856,47.575543,"2931 south mount baker boulevard, seattle, wa 98144, usa"
"242",-122.323381,47.597681,"522 7th avenue south, seattle, wa 98104, usa"
"243",-122.314519,47.589719,"1506 14th avenue south, seattle, wa 98144, usa"
"244",-122.3133791,47.5903561,"1343 sander road south, seattle, wa 98144, usa"
"245",-122.3294326,47.5871896,"1731 4th avenue south, seattle, wa 98134, usa"
"246",-122.298905,47.576732,"university of washington consolidated laundry, 2901 27th avenue south, seattle, wa 98144, usa"
"247",-122.3339311,47.6049806,"999 3rd avenue, seattle, wa 98104, usa"
"248",-122.337627,47.574891,"35 south hanford street, seattle, wa 98134, usa"
"249",-122.329697,47.5767764,"2925 4th avenue south, seattle, wa 98134, usa"
"250",-122.2993773,47.5851294,"2501 south plum street, seattle, wa 98144, usa"
"251",-122.3436782,47.5657758,"44 south nevada street, seattle, wa 98134, usa"
"252",-122.3357972,47.6053664,"1015 2nd avenue, seattle, wa 98104, usa"
"253",-122.3025118,47.5856255,"1922 23rd avenue south, seattle, wa 98144, usa"
"254",-122.3294963,47.574769,"3211 4th avenue south, seattle, wa 98134, usa"
"255",-122.297835,47.598774,"415 martin luther king junior way south, seattle, wa 98144, usa"
"256",-122.318446,47.598596,"1024 south king street, seattle, wa 98104, usa"
"257",-122.3258311,47.5970565,"612 6th avenue south, seattle, wa 98104, usa"
"258",-122.3063916,47.5973057,"621 20th avenue south, seattle, wa 98144, usa"
"259",-122.3283355,47.5865626,"410 south holgate street, seattle, wa 98134, usa"
"260",-122.314364,47.598086,"1265 south king street, seattle, wa 98144, usa"
"261",-122.331461,47.584482,"185 south holgate street, seattle, wa 98134, usa"
"262",-122.32839,47.569325,"3814 4th avenue south, seattle, wa 98134, usa"
"263",-122.337077,47.571092,"49 south spokane street, seattle, wa 98134, usa"
"264",-122.3238737,47.581535,"733 south stacy street, seattle, wa 98134, usa"
"265",-122.3338584,47.6014667,"102 1st avenue south, seattle, wa 98104, usa"
"266",-122.314517,47.591076,"1312 14th avenue south, seattle, wa 98144, usa"
"267",-122.32094,47.58513,"2010 airport way south, seattle, wa 98134, usa"
"268",-122.305047,47.577392,"2900 21st avenue south, seattle, wa 98144, usa"
"269",-122.320763,47.57033,"3700 9th avenue south, seattle, wa 98134, usa"
"270",-122.3093914,47.5741862,"1736 south horton street, seattle, wa 98144, usa"
"271",-122.3361206,47.5772216,"2901 utah avenue south, seattle, wa 98134, usa"
"272",-122.3328052,47.604678,"810 3rd avenue, seattle, wa 98104, usa"
"273",-122.330495,47.606314,"901 6th avenue, seattle, wa 98104, usa"
"274",-122.3252789,47.5833012,"2200 6th avenue south, seattle, wa 98134, usa"
"275",-122.294187,47.598477,"421 30th avenue south, seattle, wa 98144, usa"
"276",-122.33229,47.574905,"150 south horton street, seattle, wa 98134, usa"
"277",-122.3564807,47.5819793,"1652 southwest lander street, seattle, wa 98134, usa"
"278",-122.333014,47.5711749,"115 south spokane street, seattle, wa 98134, usa"
"279",-122.337502,47.557122,"37 south hudson street, seattle, wa 98134, usa"
"280",-122.3287206,47.5997926,"308 4th avenue south, seattle, wa 98104, usa"
"281",-122.313622,47.5784412,"2807 15th avenue south, seattle, wa 98144, usa"
"282",-122.3133698,47.5903414,"1345 sander road south, seattle, wa 98144, usa"
"283",-122.331983,47.5987391,"401 2nd avenue south, seattle, wa 98104, usa"
"284",-122.3365431,47.5484562,"5931 east marginal way south, seattle, wa 98134, usa"
"285",-122.3171579,47.6014608,"110 boren avenue south, seattle, wa 98144, usa"
"286",-122.3296933,47.5831945,"2221 4th avenue south, seattle, wa 98134, usa"
"287",-122.2907454,47.5704277,"3642 33rd avenue south, seattle, wa 98144, usa"
"288",-122.296642,47.578099,"2801 martin luther king junior way south, seattle, wa 98144, usa"
"289",-122.296776,47.598979,"2713 south jackson street, seattle, wa 98144, usa"
"290",-122.3380234,47.6043067,"1009 western avenue, seattle, wa 98104, usa"
"291",-122.308314,47.573419,"3320 beacon avenue south, seattle, wa 98144, usa"
"292",-122.342935,47.568108,"3801 east marginal way south, seattle, wa 98134, usa"
"293",-122.297811,47.599582,"325 martin luther king junior way south, seattle, wa 98144, usa"
"294",-122.3337088,47.5815336,"2406 1st avenue south, seattle, wa 98134, usa"
"295",-122.342935,47.568108,"3801 east marginal way south, seattle, wa 98134, usa"
"296",-122.3252314,47.597743,"525 maynard avenue south, seattle, wa 98104, usa"
"297",-122.2993773,47.5851294,"2501 south plum street, seattle, wa 98144, usa"
"298",-122.315067,47.584123,"2111 14th avenue south, seattle, wa 98144, usa"
"299",-122.3086535,47.5935175,"925 hiawatha place south, seattle, wa 98144, usa"
"300",-122.330484,47.5764769,"270 south hanford street, seattle, wa 98134, usa"
"301",-122.3505582,47.5709735,"3423 southwest klickitat avenue, seattle, wa 98134, usa"
"302",-122.3237222,47.6053622,"908 jefferson street, seattle, wa 98104, usa"
"303",-122.3050142,47.5842114,"2101 22nd avenue south, seattle, wa 98144, usa"
"304",-122.3344224,47.5996199,"311 1st avenue south, seattle, wa 98104, usa"
"305",-122.2927686,47.5897495,"1419 31st avenue south, seattle, wa 98144, usa"
"306",-122.3335552,47.5824046,"2250 1st avenue south, seattle, wa 98134, usa"
"307",-122.328602,47.60362,"500 5th avenue, seattle, wa 98104, usa"
"308",-122.339513,47.553478,"5427 ohio avenue south, seattle, wa 98134, usa"
"309",-122.315191,47.58909,"1527 14th avenue south, seattle, wa 98144, usa"
"310",-122.3337554,47.5800269,"2462 1st avenue south, seattle, wa 98134, usa"
"311",-122.316905,47.591379,"1201 12th avenue south, seattle, wa 98144, usa"
"312",-122.30481,47.587848,"1716 21st avenue south, seattle, wa 98144, usa"
"313",-122.329112,47.6040744,"600 5th avenue, seattle, wa 98104, usa"
"314",-122.30249,47.583292,"2201 rainier avenue south, seattle, wa 98144, usa"
"315",-122.310252,47.598996,"1627 south jackson street, seattle, wa 98144, usa"
"316",-122.31407,47.597729,"1332 south weller street, seattle, wa 98144, usa"
"317",-122.3522325,47.5868497,"1719 13th avenue southwest, seattle, wa 98134, usa"
"318",-122.3333624,47.5995728,"311 occidental avenue south, seattle, wa 98104, usa"
"319",-122.328679,47.586609,"1750 4th avenue south, seattle, wa 98134, usa"
"320",-122.3336225,47.5669899,"4100 1st avenue south, seattle, wa 98134, usa"
"321",-122.329056,47.602563,"411 jefferson street, seattle, wa 98104, usa"
"322",-122.326734,47.572323,"450 south spokane street, seattle, wa 98134, usa"
"323",-122.346375,47.590462,"2900 11th avenue southwest, seattle, wa 98134, usa"
"324",-122.3367717,47.6048834,"1007 1st avenue, seattle, wa 98104, usa"
"325",-122.326154,47.608241,"907 terry avenue, seattle, wa 98104, usa"
"326",-122.3295386,47.5885259,"1555 4th avenue south, seattle, wa 98134, usa"
"327",-122.3392557,47.5841448,"401 alaskan way viaduct, seattle, wa 98134, usa"
"328",-122.312423,47.598992,"1435 south jackson street, seattle, wa 98144, usa"
"329",-122.2991987,47.5991303,"2513 south jackson street, seattle, wa 98144, usa"
"330",-122.3229173,47.5986254,"714 south king street, seattle, wa 98104, usa"
"331",-122.3347871,47.5483478,"5975 east marginal way south, seattle, wa 98134, usa"
"332",-122.3270876,47.6093288,"1019 terry avenue, seattle, wa 98104, usa"
"333",-122.320246,47.598609,"417 9th avenue south, seattle, wa 98104, usa"
"334",-122.326598,47.589993,"1505 6th avenue south, seattle, wa 98134, usa"
"335",-122.326615,47.594798,"831 airport way south, seattle, wa 98134, usa"
"336",-122.3345247,47.5865531,"1757 1st avenue south, seattle, wa 98134, usa"
"337",-122.323357,47.599459,"710 south jackson street, seattle, wa 98104, usa"
"338",-122.30249,47.583292,"2201 rainier avenue south, seattle, wa 98144, usa"
"339",-122.323388,47.596017,"700 south dearborn street, seattle, wa 98134, usa"
"340",-122.33684,47.549568,"5901 east marginal way south, seattle, wa 98134, usa"
"341",-122.294939,47.575204,"3116 rainier avenue south, seattle, wa 98144, usa"
"342",-122.295866,47.573797,"2900 south byron street, seattle, wa 98144, usa"
"343",-122.3334356,47.6010486,"116 south washington street, seattle, wa 98104, usa"
"344",-122.302964,47.600126,"2201 south main street, seattle, wa 98144, usa"
"345",-122.323361,47.598684,"416 7th avenue south, seattle, wa 98104, usa"
"346",-122.3522325,47.5868497,"1719 13th avenue southwest, seattle, wa 98134, usa"
"347",-122.3129363,47.5879855,"1715 16th avenue south, seattle, wa 98144, usa"
"348",-122.3337984,47.5844163,"1954 1st avenue south, seattle, wa 98134, usa"
"349",-122.3564807,47.5819793,"1652 southwest lander street, seattle, wa 98134, usa"
"350",-122.3365526,47.5539651,"5400 east marginal way south, seattle, wa 98134, usa"
"351",-122.3354323,47.5829588,"2245 utah avenue south, seattle, wa 98134, usa"
"352",-122.315778,47.598078,"1235 south king street, seattle, wa 98144, usa"
"353",-122.31377,47.58683,"1801 15th avenue south, seattle, wa 98144, usa"
