"","Major","Minor","BldgNbr","NbrLivingUnits","Address","BuildingNumber","Fraction","DirectionPrefix","StreetName","StreetType","DirectionSuffix","ZipCode","Stories","BldgGrade","BldgGradeVar","SqFt1stFloor","SqFtHalfFloor","SqFt2ndFloor","SqFtUpperFloor","SqFtUnfinFull","SqFtUnfinHalf","SqFtTotLiving","SqFtTotBasement","SqFtFinBasement","FinBasementGrade","SqFtGarageBasement","SqFtGarageAttached","DaylightBasement","SqFtOpenPorch","SqFtEnclosedPorch","SqFtDeck","HeatSystem","HeatSource","BrickStone","ViewUtilization","Bedrooms","BathHalfCount","Bath3qtrCount","BathFullCount","FpSingleStory","FpMultiStory","FpFreestanding","FpAdditional","YrBuilt","YrRenovated","PcntComplete","Obsolescence","PcntNetCondition","Condition","AddnlCost"
"100",59700,275,1,1,"3062   19TH AVE S  98144","3062","   ","  ","19TH                     ","AVE   ","S ","98144",1,7,0,1180,0,0,0,0,0,2360,1180,1180,6,0,110,"N",70,0,190,5,1,0,"N",2,0,0,1,1,0,0,0,1927,0,0,0,0,5,0
"101",59700,345,1,1,"3015   20TH AVE S  98144","3015","   ","  ","20TH                     ","AVE   ","S ","98144",1,7,0,1130,0,0,0,0,0,1350,960,220,6,200,0," ",0,0,0,5,1,0," ",4,0,0,1,0,0,0,0,1955,0,0,0,0,3,0
"102",59700,410,1,1,"3030   18TH AVE S  98144","3030","   ","  ","18TH                     ","AVE   ","S ","98144",1.5,6,0,1100,450,0,0,0,0,1550,1100,0,0,0,0,"N",90,0,0,5,1,0,"N",4,0,0,1,0,1,0,0,1925,0,0,0,0,3,0
"103",59700,440,1,1,"3054   18TH AVE S  98144","3054","   ","  ","18TH                     ","AVE   ","S ","98144",1.5,7,0,1120,450,0,0,0,0,1570,650,0,0,0,0," ",0,0,0,5,1,0," ",4,1,0,1,0,1,0,0,1928,0,0,0,0,3,0
"104",56700,30,1,1,"819   30TH AVE S  98144","819","   ","  ","30TH                     ","AVE   ","S ","98144",2,6,0,1400,0,1030,0,0,0,2430,320,0,0,0,550,"N",30,0,100,5,2,0,"Y",4,1,0,1,0,1,0,0,1900,0,0,0,0,4,0
"105",56700,287,1,1,"1136   YAKIMA AVE S  98144","1136","   ","  ","YAKIMA                   ","AVE   ","S ","98144",2,8,0,730,0,750,0,0,0,1640,580,160,7,420,0,"Y",30,0,30,5,2,0,"Y",3,1,0,2,1,0,0,0,2003,0,0,0,0,3,0
"106",56700,375,1,2,"2900  S JUDKINS ST   98144","2900","   ","S ","JUDKINS                  ","ST    ","  ","98144",1,7,0,1760,0,0,0,0,0,1760,0,0,0,0,0,"N",0,0,0,1,2,0,"N",4,0,0,2,0,0,2,0,1960,0,0,0,0,3,0
"107",56700,491,1,1,"914   29TH AVE S  98144","914","   ","  ","29TH                     ","AVE   ","S ","98144",2,8,0,480,0,480,0,0,0,1440,480,480,8,0,0,"Y",0,60,500,5,2,0," ",2,1,1,1,0,1,0,0,2008,0,0,0,0,3,0
"108",56700,595,1,1,"806   29TH AVE S  98144","806","   ","  ","29TH                     ","AVE   ","S ","98144",1,7,0,930,0,0,0,0,0,1830,900,900,6,0,0,"N",0,0,0,5,2,0,"N",3,0,0,1,0,0,0,0,1980,0,0,0,0,3,0
"109",57000,270,1,1,"2523   13TH AVE S  98144","2523","   ","  ","13TH                     ","AVE   ","S ","98144",2,10,0,600,0,320,0,0,0,920,0,0,0,0,0,"N",0,0,0,6,2,0," ",1,1,1,0,0,0,0,0,2009,0,0,0,0,3,0
"110",57000,276,1,1,"2519   13TH AVE S  98144","2519","   ","  ","13TH                     ","AVE   ","S ","98144",2,10,0,770,0,770,0,0,0,1540,380,0,0,380,0,"Y",0,0,840,6,2,0," ",2,1,0,2,1,0,0,0,2009,0,0,0,0,3,0
"111",56700,70,1,1,"820   YAKIMA AVE S  98144","820","   ","  ","YAKIMA                   ","AVE   ","S ","98144",1,7,0,1140,0,0,0,0,0,1590,950,450,7,480,0,"Y",0,0,140,5,3,0," ",3,0,0,2,0,1,0,1,1977,0,0,0,0,3,0
"112",56700,75,1,1,"816   YAKIMA AVE S  98144","816","   ","  ","YAKIMA                   ","AVE   ","S ","98144",1.5,8,0,850,700,0,0,0,0,1550,0,0,0,0,0,"N",150,0,0,1,1,0,"N",4,0,0,1,0,1,0,0,1910,0,0,0,0,4,0
"113",56700,720,1,2,"933   29TH AVE S  98144","933","   ","  ","29TH                     ","AVE   ","S ","98144",2,7,0,940,0,1010,0,0,0,1950,0,0,0,0,0," ",0,0,20,5,2,0," ",4,0,0,2,0,0,0,0,1990,2006,0,0,0,3,0
"114",59700,515,1,1,"3025   19TH AVE S  98144","3025","   ","  ","19TH                     ","AVE   ","S ","98144",2,7,0,990,0,960,0,0,0,1950,960,0,0,0,0," ",0,0,0,5,2,0," ",3,0,0,1,0,1,0,0,1923,0,0,0,0,3,0
"115",59700,750,1,1,"3102   17TH AVE S  98144","3102","   ","  ","17TH                     ","AVE   ","S ","98144",1.5,7,0,780,720,0,0,0,0,1500,470,0,0,0,0," ",0,240,0,5,1,0," ",3,0,0,1,0,1,0,0,1914,0,0,0,0,3,0
"116",60600,55,1,1,"3202   18TH AVE S  98144","3202","   ","  ","18TH                     ","AVE   ","S ","98144",1.5,7,0,1020,410,0,0,0,0,1430,1020,0,0,210,0," ",0,0,0,5,1,100," ",3,0,1,1,1,0,0,0,1932,0,0,0,0,3,0
"117",59700,30,1,1,"2013  S STEVENS ST   98144","2013","   ","S ","STEVENS                  ","ST    ","  ","98144",1,6,0,1380,0,0,0,0,0,1820,1380,440,6,0,0," ",70,0,100,5,2,0," ",3,0,0,2,0,0,0,0,1912,0,0,0,0,4,0
"118",59700,100,1,1,"3048   20TH AVE S  98144","3048","   ","  ","20TH                     ","AVE   ","S ","98144",1.5,7,0,900,360,0,0,0,0,1260,900,0,0,220,0," ",0,0,0,5,1,100," ",3,1,0,1,0,0,0,0,1929,0,0,0,0,3,0
"119",59700,295,1,1,"3053   20TH AVE S  98144","3053","   ","  ","20TH                     ","AVE   ","S ","98144",1,6,0,820,0,0,0,0,0,1320,820,500,5,160,0,"N",0,0,0,5,1,0,"N",2,0,0,1,0,1,0,1,1940,0,0,0,0,3,0
"120",59700,450,1,1,"1806  S HANFORD ST   98144","1806","   ","S ","HANFORD                  ","ST    ","  ","98144",1,6,0,900,0,0,0,0,0,900,900,0,0,0,0,"N",190,130,0,5,1,0,"N",3,0,0,1,0,0,0,0,1912,0,0,0,0,3,0
"121",60600,60,1,1,"3206   18TH AVE S  98144","3206","   ","  ","18TH                     ","AVE   ","S ","98144",1,6,0,880,0,0,0,0,0,880,880,0,0,0,0," ",0,100,0,1,2,0," ",3,0,0,1,0,0,0,0,1907,0,0,0,0,3,0
"122",59700,145,1,1,"3037   21ST AVE S  98144","3037","   ","  ","21ST                     ","AVE   ","S ","98144",1,7,0,1020,0,0,0,0,0,1300,1020,280,5,200,0," ",0,0,0,5,1,0," ",3,0,0,1,0,1,0,1,1952,0,0,0,0,3,0
"123",59700,184,1,1,"1923  S STEVENS ST   98144","1923","   ","S ","STEVENS                  ","ST    ","  ","98144",1,6,0,970,0,0,0,0,0,1470,970,500,5,200,0," ",40,0,0,5,2,0," ",2,0,0,1,1,0,0,0,1947,0,0,0,0,3,0
"124",59700,525,1,1,"3017   19TH AVE S  98144","3017","   ","  ","19TH                     ","AVE   ","S ","98144",1.5,7,0,820,590,0,0,0,0,1410,620,0,0,0,190,"N",120,0,0,6,2,0,"N",3,0,1,1,0,1,0,0,1922,0,0,0,0,3,0
"125",59700,566,1,1,"3023   18TH AVE S  98144","3023","   ","  ","18TH                     ","AVE   ","S ","98144",1,6,0,670,0,0,0,0,0,970,670,300,5,0,0,"N",70,0,0,5,1,0,"N",1,0,0,1,0,0,0,0,1915,0,0,0,0,3,0
"126",59700,660,1,1,"3027   BEACON AVE S  98144","3027","   ","  ","BEACON                   ","AVE   ","S ","98144",1.5,7,0,1280,520,0,0,0,0,1800,1190,0,0,0,0," ",0,0,70,5,2,0," ",4,1,0,1,1,0,0,0,1910,0,0,0,0,3,0
"127",59700,725,1,1,"1708  S HANFORD ST   98144","1708","   ","S ","HANFORD                  ","ST    ","  ","98144",1.5,7,0,1060,420,0,0,0,0,1480,1060,0,0,0,0," ",180,0,0,5,1,0," ",5,0,0,1,1,0,0,0,1918,0,0,0,0,3,0
"128",59700,730,1,1,"1704  S HANFORD ST   98144","1704","   ","S ","HANFORD                  ","ST    ","  ","98144",1,6,0,1200,0,0,0,0,0,1390,1200,190,5,0,0,"N",70,0,0,5,2,0,"N",4,0,0,1,0,0,0,0,1916,0,0,0,0,3,0
"129",59700,785,1,1,"3004   17TH AVE S  98144","3004","   ","  ","17TH                     ","AVE   ","S ","98144",2,7,0,1150,0,750,0,0,0,2340,660,440,7,220,0," ",157,0,0,5,2,0," ",4,0,1,1,1,0,0,0,1921,0,0,0,0,3,0
"130",16100,40,1,1,"1711   31ST AVE S  98144","1711","   ","  ","31ST                     ","AVE   ","S ","98144",1.5,7,0,740,670,0,0,0,0,1410,740,0,0,0,0," ",60,0,60,5,2,0," ",3,2,0,1,0,0,0,0,1918,0,0,0,0,3,0
"131",16100,90,1,1,"1721   31ST AVE S  98144","1721","   ","  ","31ST                     ","AVE   ","S ","98144",1.5,8,0,1190,900,0,0,0,0,2480,1190,390,6,0,0," ",160,0,0,6,2,100," ",4,0,0,2,0,1,0,0,1926,0,0,0,0,3,0
"132",16100,165,1,1,"3201  S MASSACHUSETTS ST   98144","3201","   ","S ","MASSACHUSETTS            ","ST    ","  ","98144",1,8,0,1300,0,0,0,0,0,2480,1300,1180,7,0,0," ",0,0,310,5,2,0," ",3,0,0,2,0,1,0,2,1963,0,0,0,0,3,0
"133",56700,110,1,1,"907   30TH AVE S  98144","907","   ","  ","30TH                     ","AVE   ","S ","98144",1.5,9,0,1830,1300,0,0,0,0,3130,880,0,0,0,0," ",330,0,0,5,2,0," ",5,0,0,2,0,1,0,0,1903,0,0,0,0,4,0
"134",56700,225,1,1,"1115   30TH AVE S  98144","1115","   ","  ","30TH                     ","AVE   ","S ","98144",2,7,0,1050,0,1040,0,0,0,2090,1000,0,0,0,0,"Y",110,0,0,5,2,0," ",3,0,1,1,0,0,0,0,1906,0,0,0,0,3,0
"135",56700,262,1,1,"1120   YAKIMA AVE S  98144","1120","   ","  ","YAKIMA                   ","AVE   ","S ","98144",2,8,0,540,0,560,0,0,0,1190,450,90,7,360,0," ",20,0,0,5,2,0," ",2,1,0,2,1,0,0,0,2003,0,0,0,0,3,0
"136",56700,685,1,1,"911   29TH AVE S  98144","911","   ","  ","29TH                     ","AVE   ","S ","98144",1,6,0,960,0,0,0,0,0,960,960,0,0,0,0," ",110,0,0,6,2,0," ",3,0,0,1,0,0,0,0,1900,0,0,0,0,3,0
"137",56700,732,1,1,"2815  S NORMAN ST   98144","2815","   ","S ","NORMAN                   ","ST    ","  ","98144",2,7,0,220,0,500,0,0,0,720,0,0,0,0,210,"N",0,0,70,5,2,0,"N",2,0,1,1,0,0,0,0,2003,0,0,0,0,3,0
"138",56700,734,1,1,"1107   29TH AVE S  98144","1107","   ","  ","29TH                     ","AVE   ","S ","98144",2,7,0,652,0,816,0,0,0,1468,0,0,0,0,256,"N",0,0,0,5,2,0,"N",2,1,0,2,0,0,0,0,1995,0,0,0,0,3,0
"139",61300,15,1,1,"3308   23RD AVE S  98144","3308","   ","  ","23RD                     ","AVE   ","S ","98144",2,7,0,900,0,840,0,0,0,1740,540,0,0,0,0,"N",0,0,0,2,1,0,"N",5,0,0,2,1,0,0,0,1914,0,0,0,0,3,0
"140",16100,145,1,1,"1710   31ST AVE S  98144","1710","   ","  ","31ST                     ","AVE   ","S ","98144",2,10,0,1420,0,1350,0,0,0,4200,1910,1430,9,0,480,"Y",0,0,740,5,2,0,"N",2,1,1,2,0,0,1,0,1980,0,0,0,0,3,0
"141",16100,120,1,1,"1711   32ND AVE S  98144","1711","   ","  ","32ND                     ","AVE   ","S ","98144",1.5,7,0,890,840,0,0,0,0,2850,1120,1120,7,0,0,"Y",180,0,40,6,2,0,"Y",4,0,0,2,0,1,0,0,1910,0,0,0,0,3,0
"142",16100,135,1,1,"1702   31ST AVE S  98144","1702","   ","  ","31ST                     ","AVE   ","S ","98144",2,10,0,1330,0,1010,0,0,0,3590,1250,1250,8,0,0,"N",120,0,980,6,2,0,"N",5,0,0,3,0,1,0,0,1907,0,0,0,0,4,0
"143",59700,290,1,1,"3057   20TH AVE S  98144","3057","   ","  ","20TH                     ","AVE   ","S ","98144",1,7,0,1180,0,0,0,0,0,1580,1180,400,6,190,0,"N",0,0,0,5,1,0,"N",3,0,0,1,0,0,0,0,1958,0,0,0,0,3,0
"144",59700,735,1,1,"1702  S HANFORD ST   98144","1702","   ","S ","HANFORD                  ","ST    ","  ","98144",1,6,0,1130,0,0,0,0,0,1350,1130,220,2,0,0," ",0,0,0,5,1,0," ",2,0,0,1,1,0,0,0,1929,0,0,0,0,3,0
"145",59700,775,1,1,"3012   17TH AVE S  98144","3012","   ","  ","17TH                     ","AVE   ","S ","98144",3,7,0,860,0,1660,1600,0,0,4120,0,0,0,0,0," ",48,0,60,5,1,0," ",5,1,0,3,1,0,0,0,1909,2002,0,0,0,3,0
"146",59700,430,1,1,"3046   18TH AVE S  98144","3046","   ","  ","18TH                     ","AVE   ","S ","98144",1,6,0,1230,0,0,0,0,0,1230,1230,0,0,0,0," ",60,0,0,6,2,0," ",3,0,0,1,1,0,0,0,1910,0,0,0,0,3,0
"147",59700,665,1,1,"3031   BEACON AVE S  98144","3031","   ","  ","BEACON                   ","AVE   ","S ","98144",1,6,0,900,0,0,0,0,0,1200,550,300,6,0,0," ",220,160,0,5,2,0," ",2,0,1,1,0,0,0,0,1920,0,0,0,0,3,0
"148",60600,115,1,1,"3219   19TH AVE S  98144","3219","   ","  ","19TH                     ","AVE   ","S ","98144",2,8,0,780,0,660,0,0,0,1990,780,550,8,230,0," ",0,0,126,1,2,0," ",3,1,0,2,0,0,0,0,2008,0,0,0,0,3,0
"149",56700,245,1,1,"1127   30TH AVE S  98144","1127","   ","  ","30TH                     ","AVE   ","S ","98144",1,7,0,620,0,0,0,0,0,620,620,0,0,0,0,"Y",0,0,0,5,1,0," ",2,0,0,1,0,0,0,0,1910,0,0,0,0,3,0
"150",56700,250,1,1,"1135   30TH AVE S  98144","1135","   ","  ","30TH                     ","AVE   ","S ","98144",1,7,0,1010,0,0,0,0,0,2020,1010,1010,7,0,0,"Y",130,0,220,5,2,0,"N",3,0,0,2,0,0,0,0,1906,2005,0,0,0,3,0
"151",56700,272,1,1,"1126   YAKIMA AVE S  98144","1126","   ","  ","YAKIMA                   ","AVE   ","S ","98144",2,8,0,730,0,750,0,0,0,1640,580,160,7,420,0,"Y",30,0,30,5,2,0,"N",3,1,0,2,1,0,0,0,2003,0,0,0,0,3,0
"152",56700,415,1,1,"2901  S NORMAN ST   98144","2901","   ","S ","NORMAN                   ","ST    ","  ","98144",3,8,0,265,0,560,560,0,0,1860,475,475,8,0,210,"N",0,0,30,5,2,0,"N",4,1,0,2,1,0,0,0,2006,0,0,0,0,3,0
"153",56700,503,1,1,"908 A  29TH AVE S  98144","908","A  ","  ","29TH                     ","AVE   ","S ","98144",2,8,0,660,0,660,0,0,0,1650,590,330,8,260,0," ",0,0,540,6,2,0," ",3,1,1,2,1,0,0,0,2012,0,0,0,0,3,0
"154",56700,577,1,1,"832 A  29TH AVE S  98144","832","A  ","  ","29TH                     ","AVE   ","S ","98144",3,8,0,590,0,590,455,0,0,1635,455,0,0,455,0,"N",0,0,0,5,2,0,"N",3,1,0,2,0,0,0,0,2006,0,0,0,0,3,0
"155",16100,160,1,1,"3200  S MASSACHUSETTS ST   98144","3200","   ","S ","MASSACHUSETTS            ","ST    ","  ","98144",2,8,0,1120,0,720,0,0,0,1840,0,0,0,0,370,"N",0,0,160,5,2,0,"N",3,1,0,1,0,0,1,0,1966,0,0,0,0,3,0
"156",16100,125,1,1,"1715   32ND AVE S  98144","1715","   ","  ","32ND                     ","AVE   ","S ","98144",2,8,0,1500,0,1080,0,0,0,3020,880,440,7,0,0,"Y",480,0,0,5,2,100,"N",4,0,0,1,0,1,0,0,1906,1980,0,0,0,3,0
"157",59700,74,1,1,"3032   20TH AVE S  98144","3032","   ","  ","20TH                     ","AVE   ","S ","98144",1,7,0,910,0,0,0,0,0,1820,910,910,7,0,0,"N",30,0,0,5,2,0,"N",4,1,0,2,0,0,0,0,1919,2010,0,0,0,3,0
"158",59700,85,1,1,"3036   20TH AVE S  98144","3036","   ","  ","20TH                     ","AVE   ","S ","98144",1,6,0,1140,0,0,0,0,0,1140,1140,0,0,0,0,"N",0,0,0,5,2,0,"N",4,0,0,1,0,1,0,1,1940,0,0,0,0,4,0
"159",59700,195,1,1,"1915  S STEVENS ST   98144","1915","   ","S ","STEVENS                  ","ST    ","  ","98144",1,7,0,730,0,0,0,0,0,1460,730,730,6,0,0,"N",0,0,0,5,2,0,"N",3,0,1,1,1,0,0,0,1929,0,0,0,0,4,0
"160",59700,215,1,1,"3012   19TH AVE S  98144","3012","   ","  ","19TH                     ","AVE   ","S ","98144",1,6,0,960,0,0,0,0,0,1360,960,400,6,0,230,"N",0,0,0,5,1,0,"N",3,0,0,1,1,0,0,0,1922,0,0,0,0,3,0
"161",59700,265,1,1,"3052   19TH AVE S  98144","3052","   ","  ","19TH                     ","AVE   ","S ","98144",1.5,7,0,1090,360,0,0,0,0,1850,550,400,6,0,0," ",50,0,0,5,1,0," ",3,0,0,1,0,1,0,0,1910,0,0,0,0,3,0
"162",59700,305,1,1,"3045   20TH AVE S  98144","3045","   ","  ","20TH                     ","AVE   ","S ","98144",1,7,0,1100,0,0,0,0,0,2200,1100,1100,7,0,0,"Y",0,0,60,5,2,0,"N",5,0,0,3,0,0,0,0,1996,0,0,0,0,3,0
"163",59700,765,1,1,"3020   17TH AVE S  98144","3020","   ","  ","17TH                     ","AVE   ","S ","98144",1.5,7,0,990,640,0,0,0,0,1630,510,0,0,0,320,"N",130,0,0,5,1,0,"N",3,0,0,1,1,0,0,0,1919,0,0,0,0,3,0
"164",60600,130,1,1,"3211   19TH AVE S  98144","3211","   ","  ","19TH                     ","AVE   ","S ","98144",1,6,0,1120,0,0,0,0,0,1120,390,0,0,0,0," ",120,0,0,5,1,0," ",2,0,0,1,1,0,0,0,1909,0,0,0,0,3,0
"165",56700,672,1,1,"2815  S CHARLES ST   98144","2815","   ","S ","CHARLES                  ","ST    ","  ","98144",2,7,0,510,0,530,0,0,0,1260,410,220,7,190,0,"Y",0,0,30,5,2,0,"N",3,1,2,1,1,0,0,0,2003,0,0,0,0,3,0
"166",59700,205,1,1,"3008   19TH AVE S  98144","3008","   ","  ","19TH                     ","AVE   ","S ","98144",2,8,0,850,0,850,0,0,0,2300,840,600,8,224,70," ",40,0,110,5,2,0," ",3,1,0,2,0,0,1,0,2001,0,0,0,0,3,0
"167",56700,283,1,1,"1134   YAKIMA AVE S  98144","1134","   ","  ","YAKIMA                   ","AVE   ","S ","98144",2,8,0,730,0,750,0,0,0,1640,580,160,7,420,0,"Y",30,0,30,5,2,0,"N",3,1,0,2,1,0,0,0,2003,0,0,0,0,3,0
"168",56700,332,1,1,"1117 B  YAKIMA AVE S  98144","1117","B  ","  ","YAKIMA                   ","AVE   ","S ","98144",2,7,0,570,0,570,0,0,0,1450,520,310,7,210,0," ",0,0,50,1,2,0," ",3,0,0,2,1,0,0,0,2011,0,0,0,0,3,0
"169",56700,403,1,1,"1114 B  29TH AVE S  98144","1114","B  ","  ","29TH                     ","AVE   ","S ","98144",3,8,0,490,0,490,430,0,0,1490,370,80,7,290,0," ",0,0,80,5,2,0," ",3,1,0,2,1,0,0,0,2008,0,0,0,0,3,0
"170",56700,505,1,1,"2909  S CHARLES ST   98144","2909","   ","S ","CHARLES                  ","ST    ","  ","98144",1,6,0,670,0,0,0,0,0,960,670,290,4,0,0,"Y",50,0,0,5,2,0," ",3,0,0,1,1,0,0,0,1919,0,0,0,0,3,0
"171",56700,640,1,1,"823   29TH AVE S  98144","823","   ","  ","29TH                     ","AVE   ","S ","98144",1,6,0,890,0,0,0,0,0,890,0,0,0,0,0,"N",90,0,0,4,3,0,"N",3,0,0,1,0,0,0,0,1900,1997,0,0,0,3,0
"172",56700,681,1,1,"2817  S CHARLES ST   98144","2817","   ","S ","CHARLES                  ","ST    ","  ","98144",2,7,0,530,0,550,0,0,0,1320,440,240,7,200,0,"Y",20,0,0,5,2,0,"N",3,1,2,1,1,0,0,0,2003,0,0,0,0,3,0
"173",56700,710,1,1,"927   29TH AVE S  98144","927","   ","  ","29TH                     ","AVE   ","S ","98144",1,7,0,980,0,0,0,0,0,1390,410,410,7,0,0,"Y",50,0,0,4,3,0," ",3,0,0,1,0,0,0,0,1906,2011,0,0,0,3,0
"174",73000,85,1,1,"1300   MARTIN LUTHER KING JR WAY S  98144","1300","   ","  ","MARTIN LUTHER KING JR    ","WAY   ","S ","98144",2,7,0,510,0,480,0,0,0,990,0,0,0,0,0," ",0,0,0,5,2,0," ",2,0,0,1,0,0,0,0,1998,0,0,0,0,3,0
"175",60600,70,1,1,"3214   18TH AVE S  98144","3214","   ","  ","18TH                     ","AVE   ","S ","98144",1,7,0,950,0,0,0,0,0,950,990,0,0,0,0," ",40,0,0,5,1,0," ",2,0,0,1,0,0,0,0,1907,0,0,0,0,3,0
"176",56700,120,1,1,"915   30TH AVE S  98144","915","   ","  ","30TH                     ","AVE   ","S ","98144",3,8,0,1210,0,1280,600,0,0,3090,550,0,0,0,0," ",400,40,0,4,3,0," ",3,1,0,2,0,1,0,0,1905,2003,0,0,0,3,0
"177",56700,140,1,1,"929   YAKIMA PL S  98144","929","   ","  ","YAKIMA                   ","PL    ","S ","98144",1,7,0,890,0,0,0,0,0,1090,890,200,5,0,0,"Y",100,0,170,2,1,0," ",2,0,1,1,0,0,0,0,1923,0,0,0,0,3,0
"178",56700,390,1,1,"1122 A  29TH AVE S  98144","1122","A  ","  ","29TH                     ","AVE   ","S ","98144",2,8,0,390,0,390,0,0,0,900,380,120,8,260,0,"Y",0,0,0,5,2,0," ",1,0,0,1,1,0,0,0,2009,0,0,0,0,3,0
"179",56700,580,1,1,"820   29TH AVE S  98144","820","   ","  ","29TH                     ","AVE   ","S ","98144",1.5,8,0,790,590,0,0,0,0,1380,790,0,0,0,0,"N",130,0,0,5,2,0,"N",3,1,1,2,1,0,0,0,1912,0,0,0,0,4,0
"180",56700,605,1,1,"802   29TH AVE S  98144","802","   ","  ","29TH                     ","AVE   ","S ","98144",1,6,0,820,0,0,0,0,0,820,580,0,0,0,0," ",0,0,0,5,2,0," ",2,0,0,1,0,0,0,0,1930,0,0,0,0,3,0
"181",60600,45,1,1,"3230   BEACON AVE S  98144","3230","   ","  ","BEACON                   ","AVE   ","S ","98144",1,7,0,990,0,0,0,0,0,1580,990,590,7,400,0,"N",40,0,0,5,2,0,"N",2,1,0,1,1,0,0,0,1922,0,0,0,0,4,0
"182",60600,65,1,1,"3208   18TH AVE S  98144","3208","   ","  ","18TH                     ","AVE   ","S ","98144",1,6,0,920,0,0,0,0,0,1500,860,580,5,0,0," ",40,100,0,5,1,0," ",2,0,0,1,1,0,0,0,1916,0,0,0,0,3,0
"183",59700,90,1,1,"3040   20TH AVE S  98144","3040","   ","  ","20TH                     ","AVE   ","S ","98144",1,6,0,850,0,0,0,0,0,850,850,0,0,0,0," ",0,0,0,5,2,0," ",2,0,0,1,1,0,0,0,1939,0,0,0,0,3,0
"184",59700,180,1,1,"3011   21ST AVE S  98144","3011","   ","  ","21ST                     ","AVE   ","S ","98144",1,7,0,1250,0,0,0,0,0,2200,1370,950,7,420,0,"Y",0,0,120,5,2,0," ",5,0,0,3,1,0,0,0,1989,0,0,0,0,3,0
"185",59700,330,1,1,"3025   20TH AVE S  98144","3025","   ","  ","20TH                     ","AVE   ","S ","98144",1,6,0,880,0,0,0,0,0,880,880,0,0,0,0," ",80,70,0,6,1,0," ",2,0,0,1,0,0,0,0,1915,0,0,0,0,3,0
"186",29900,25,1,1,"1523   23RD AVE S  98144","1523","   ","  ","23RD                     ","AVE   ","S ","98144",1,6,0,1070,0,0,0,0,0,1070,960,0,0,0,0," ",0,0,0,5,3,0," ",3,0,0,1,1,0,0,0,1908,0,0,0,0,4,0
"187",56700,215,1,1,"1101   30TH AVE S  98144","1101","   ","  ","30TH                     ","AVE   ","S ","98144",2,8,0,1220,0,715,0,0,0,2835,1240,900,7,0,0,"Y",0,40,200,5,2,0," ",5,1,2,1,1,1,0,0,1924,0,0,0,0,5,0
"188",56700,333,1,1,"1117 A  YAKIMA AVE S  98144","1117","A  ","  ","YAKIMA                   ","AVE   ","S ","98144",2,7,0,570,0,570,0,0,0,1450,520,310,7,210,0," ",0,0,50,1,2,0," ",3,0,0,2,1,0,0,0,2011,0,0,0,0,3,0
"189",56700,395,1,1,"1118   29TH AVE S  98144","1118","   ","  ","29TH                     ","AVE   ","S ","98144",2,7,0,800,0,850,0,0,0,1650,460,0,0,460,0," ",190,0,0,5,2,0," ",3,1,1,1,0,0,0,0,1999,0,0,0,0,3,0
"190",56700,404,1,1,"1114 C  29TH AVE S  98144","1114","C  ","  ","29TH                     ","AVE   ","S ","98144",3,8,0,490,0,490,430,0,0,1490,370,80,7,290,0," ",0,0,80,5,2,0," ",3,1,0,2,1,0,0,0,2008,0,0,0,0,3,0
"191",56700,548,1,1,"831   YAKIMA AVE S  98144","831","   ","  ","YAKIMA                   ","AVE   ","S ","98144",2,7,0,580,0,700,0,0,0,1280,580,0,0,0,240,"Y",40,0,250,4,3,0," ",3,1,1,1,0,1,0,0,1985,0,0,0,0,3,0
"192",57000,277,1,1,"2521   13TH AVE S  98144","2521","   ","  ","13TH                     ","AVE   ","S ","98144",2,10,0,770,0,770,0,0,0,1540,380,0,0,380,0," ",0,0,840,6,2,0," ",2,1,0,2,1,0,0,0,2009,0,0,0,0,3,0
"193",61300,10,1,1,"3304   23RD AVE S  98144","3304","   ","  ","23RD                     ","AVE   ","S ","98144",1,6,0,920,0,0,0,0,0,920,0,0,0,0,0," ",0,0,220,1,1,0," ",2,0,0,1,1,0,0,0,1914,0,0,0,0,3,0
"194",61300,20,1,1,"3316   23RD AVE S  98144","3316","   ","  ","23RD                     ","AVE   ","S ","98144",1,7,0,1370,0,0,0,0,0,2320,1370,950,6,0,0,"Y",0,0,160,5,1,0," ",4,0,0,2,0,1,0,1,1960,0,0,0,0,3,0
"195",56700,266,1,1,"1116   YAKIMA AVE S  98144","1116","   ","  ","YAKIMA                   ","AVE   ","S ","98144",2,8,0,650,0,730,0,0,0,1570,610,190,7,420,0,"Y",40,0,30,5,2,0," ",3,1,0,2,1,0,0,0,2003,0,0,0,0,3,0
"196",56700,320,1,1,"1103   YAKIMA AVE S  98144","1103","   ","  ","YAKIMA                   ","AVE   ","S ","98144",1,7,0,1030,0,0,0,0,0,1770,960,740,7,220,200,"Y",0,0,0,5,2,0," ",4,0,0,2,0,1,0,1,1977,0,0,0,0,3,0
"197",56700,508,1,1,"900   29TH AVE S  98144","900","   ","  ","29TH                     ","AVE   ","S ","98144",3,8,0,490,0,520,460,0,0,1710,475,240,8,235,0,"Y",0,0,0,5,2,0,"Y",4,0,1,2,1,0,0,0,2007,0,0,0,0,3,0
"198",56700,771,1,1,"1137   29TH AVE S  98144","1137","   ","  ","29TH                     ","AVE   ","S ","98144",2,8,0,580,0,580,0,0,0,1410,520,250,8,270,0," ",30,0,30,5,2,0," ",2,1,0,2,0,0,0,0,2008,0,0,0,0,3,0
